season,week,defense,offense,position_group,pass_attempts_allowed,completions_allowed,passing_yards_allowed,passing_tds_allowed,interceptions_forced,rush_attempts_allowed,rushing_yards_allowed,rushing_tds_allowed,targets_allowed,receptions_allowed,receiving_yards_allowed,receiving_tds_allowed
2025,1,ARI,NO,ALL,46,27,214,0,0,22,107,1,41,27,214,0
2025,1,ARI,NO,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,ARI,NO,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,ARI,NO,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,ARI,NO,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,ARI,NO,QB,46,27,214,0,0,4,29,0,0,0,0,0
2025,1,ARI,NO,RB,0,0,0,0,0,18,78,1,2,2,12,0
2025,1,ARI,NO,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,ARI,NO,TE,0,0,0,0,0,0,0,0,11,8,76,0
2025,1,ARI,NO,WR,0,0,0,0,0,0,0,0,28,17,126,0
2025,1,ATL,TB,ALL,32,17,167,3,0,23,101,0,30,17,167,3
2025,1,ATL,TB,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,ATL,TB,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,ATL,TB,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,ATL,TB,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,ATL,TB,QB,32,17,167,3,0,5,39,0,0,0,0,0
2025,1,ATL,TB,RB,0,0,0,0,0,17,53,0,5,5,10,1
2025,1,ATL,TB,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,ATL,TB,TE,0,0,0,0,0,0,0,0,3,0,0,0
2025,1,ATL,TB,WR,0,0,0,0,0,1,9,0,22,12,157,2
2025,1,BAL,BUF,ALL,46,33,394,2,0,31,108,3,45,33,394,2
2025,1,BAL,BUF,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,BAL,BUF,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,BAL,BUF,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,BAL,BUF,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,BAL,BUF,QB,46,33,394,2,0,14,30,2,0,0,0,0
2025,1,BAL,BUF,RB,0,0,0,0,0,16,70,1,8,6,57,0
2025,1,BAL,BUF,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,BAL,BUF,TE,0,0,0,0,0,0,0,0,7,7,97,1
2025,1,BAL,BUF,WR,0,0,0,0,0,1,8,0,30,20,240,1
2025,1,BUF,BAL,ALL,19,14,209,2,0,29,238,3,19,14,209,2
2025,1,BUF,BAL,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,BUF,BAL,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,BUF,BAL,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,BUF,BAL,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,BUF,BAL,QB,19,14,209,2,0,6,70,1,0,0,0,0
2025,1,BUF,BAL,RB,0,0,0,0,0,21,160,2,3,2,16,0
2025,1,BUF,BAL,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,BUF,BAL,TE,0,0,0,0,0,0,0,0,1,1,5,0
2025,1,BUF,BAL,WR,0,0,0,0,0,2,8,0,15,11,188,2
2025,1,CAR,JAX,ALL,31,19,178,1,0,32,200,1,29,19,178,1
2025,1,CAR,JAX,DB,0,0,0,0,0,0,0,0,8,6,33,0
2025,1,CAR,JAX,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,CAR,JAX,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,CAR,JAX,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,CAR,JAX,QB,31,19,178,1,0,4,12,0,0,0,0,0
2025,1,CAR,JAX,RB,0,0,0,0,0,25,173,0,4,4,17,0
2025,1,CAR,JAX,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,CAR,JAX,TE,0,0,0,0,0,0,0,0,6,5,65,1
2025,1,CAR,JAX,WR,0,0,0,0,0,3,15,1,11,4,63,0
2025,1,CHI,MIN,ALL,20,13,143,2,0,26,120,1,20,13,143,2
2025,1,CHI,MIN,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,CHI,MIN,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,CHI,MIN,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,CHI,MIN,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,CHI,MIN,QB,20,13,143,2,0,2,25,1,0,0,0,0
2025,1,CHI,MIN,RB,0,0,0,0,0,23,91,0,4,4,51,1
2025,1,CHI,MIN,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,CHI,MIN,TE,0,0,0,0,0,0,0,0,5,4,20,0
2025,1,CHI,MIN,WR,0,0,0,0,0,1,4,0,11,5,72,1
2025,1,CIN,CLE,ALL,45,31,290,1,0,24,49,1,42,31,290,1
2025,1,CIN,CLE,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,CIN,CLE,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,CIN,CLE,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,CIN,CLE,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,CIN,CLE,QB,45,31,290,1,0,2,6,0,0,0,0,0
2025,1,CIN,CLE,RB,0,0,0,0,0,21,40,1,9,9,61,0
2025,1,CIN,CLE,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,CIN,CLE,TE,0,0,0,0,0,1,3,0,15,10,100,0
2025,1,CIN,CLE,WR,0,0,0,0,0,0,0,0,18,12,129,1
2025,1,CLE,CIN,ALL,23,14,113,1,0,23,46,1,23,14,113,1
2025,1,CLE,CIN,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,CLE,CIN,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,CLE,CIN,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,CLE,CIN,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,CLE,CIN,QB,23,14,113,1,0,2,3,0,0,0,0,0
2025,1,CLE,CIN,RB,0,0,0,0,0,21,43,1,5,4,14,0
2025,1,CLE,CIN,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,CLE,CIN,TE,0,0,0,0,0,0,0,0,9,5,40,1
2025,1,CLE,CIN,WR,0,0,0,0,0,0,0,0,9,5,59,0
2025,1,DAL,PHI,ALL,23,19,152,0,0,38,158,3,20,19,152,0
2025,1,DAL,PHI,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,DAL,PHI,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,DAL,PHI,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,DAL,PHI,QB,23,19,152,0,0,14,62,2,0,0,0,0
2025,1,DAL,PHI,RB,0,0,0,0,0,24,96,1,5,4,24,0
2025,1,DAL,PHI,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,DAL,PHI,TE,0,0,0,0,0,0,0,0,8,8,45,0
2025,1,DAL,PHI,WR,0,0,0,0,0,0,0,0,7,7,83,0
2025,1,DEN,TEN,ALL,28,12,112,0,0,21,71,0,25,12,112,0
2025,1,DEN,TEN,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,DEN,TEN,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,DEN,TEN,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,DEN,TEN,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,DEN,TEN,QB,28,12,112,0,0,0,0,0,0,0,0,0
2025,1,DEN,TEN,RB,0,0,0,0,0,20,62,0,1,1,29,0
2025,1,DEN,TEN,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,DEN,TEN,TE,0,0,0,0,0,0,0,0,6,4,35,0
2025,1,DEN,TEN,WR,0,0,0,0,0,1,9,0,18,7,48,0
2025,1,DET,GB,ALL,22,16,188,2,0,25,78,1,22,16,188,2
2025,1,DET,GB,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,DET,GB,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,DET,GB,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,DET,GB,QB,22,16,188,2,0,3,4,0,0,0,0,0
2025,1,DET,GB,RB,0,0,0,0,0,21,71,1,2,2,6,0
2025,1,DET,GB,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,DET,GB,TE,0,0,0,0,0,1,3,0,6,4,22,1
2025,1,DET,GB,WR,0,0,0,0,0,0,0,0,14,10,160,1
2025,1,GB,DET,ALL,39,31,225,1,0,22,46,0,38,31,225,1
2025,1,GB,DET,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,GB,DET,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,GB,DET,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,GB,DET,QB,39,31,225,1,0,1,-1,0,0,0,0,0
2025,1,GB,DET,RB,0,0,0,0,0,20,44,0,14,14,49,0
2025,1,GB,DET,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,GB,DET,TE,0,0,0,0,0,0,0,0,9,6,79,0
2025,1,GB,DET,WR,0,0,0,0,0,1,3,0,15,11,97,1
2025,1,HOU,LA,ALL,29,21,245,1,0,25,72,1,28,21,245,1
2025,1,HOU,LA,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,HOU,LA,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,HOU,LA,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,HOU,LA,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,HOU,LA,QB,29,21,245,1,0,4,-2,0,0,0,0,0
2025,1,HOU,LA,RB,0,0,0,0,0,19,68,1,3,2,17,0
2025,1,HOU,LA,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,HOU,LA,TE,0,0,0,0,0,0,0,0,4,3,7,1
2025,1,HOU,LA,WR,0,0,0,0,0,2,6,0,21,16,221,0
2025,1,IND,MIA,ALL,31,19,146,1,0,12,78,0,31,19,146,1
2025,1,IND,MIA,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,IND,MIA,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,IND,MIA,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,IND,MIA,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,IND,MIA,QB,31,19,146,1,0,2,10,0,0,0,0,0
2025,1,IND,MIA,RB,0,0,0,0,0,9,59,0,7,5,20,1
2025,1,IND,MIA,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,IND,MIA,TE,0,0,0,0,0,0,0,0,4,2,20,0
2025,1,IND,MIA,WR,0,0,0,0,0,1,9,0,20,12,106,0
2025,1,JAX,CAR,ALL,35,18,154,1,0,25,113,0,34,18,154,1
2025,1,JAX,CAR,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,JAX,CAR,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,JAX,CAR,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,JAX,CAR,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,JAX,CAR,QB,35,18,154,1,0,5,40,0,0,0,0,0
2025,1,JAX,CAR,RB,0,0,0,0,0,20,73,0,8,5,36,1
2025,1,JAX,CAR,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,JAX,CAR,TE,0,0,0,0,0,0,0,0,4,3,29,0
2025,1,JAX,CAR,WR,0,0,0,0,0,0,0,0,22,10,89,0
2025,1,KC,LAC,ALL,34,25,318,3,0,25,90,0,34,25,318,3
2025,1,KC,LAC,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,KC,LAC,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,KC,LAC,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,KC,LAC,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,KC,LAC,QB,34,25,318,3,0,7,32,0,0,0,0,0
2025,1,KC,LAC,RB,0,0,0,0,0,16,53,0,3,3,18,0
2025,1,KC,LAC,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,KC,LAC,TE,0,0,0,0,0,1,2,0,3,3,68,0
2025,1,KC,LAC,WR,0,0,0,0,0,1,3,0,28,19,232,3
2025,1,LA,HOU,ALL,27,19,188,0,0,27,114,0,27,19,188,0
2025,1,LA,HOU,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,LA,HOU,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,LA,HOU,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,LA,HOU,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,LA,HOU,QB,27,19,188,0,0,5,32,0,0,0,0,0
2025,1,LA,HOU,RB,0,0,0,0,0,21,77,0,4,2,17,0
2025,1,LA,HOU,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,LA,HOU,TE,0,0,0,0,0,0,0,0,9,7,50,0
2025,1,LA,HOU,WR,0,0,0,0,0,1,5,0,14,10,121,0
2025,1,LAC,KC,ALL,39,24,258,1,0,17,98,1,38,24,258,1
2025,1,LAC,KC,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,LAC,KC,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,LAC,KC,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,LAC,KC,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,LAC,KC,QB,39,24,258,1,0,6,57,1,0,0,0,0
2025,1,LAC,KC,RB,0,0,0,0,0,10,41,0,6,4,13,0
2025,1,LAC,KC,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,LAC,KC,TE,0,0,0,0,0,0,0,0,5,3,50,1
2025,1,LAC,KC,WR,0,0,0,0,0,1,0,0,27,17,195,0
2025,1,LV,NE,ALL,46,30,287,1,0,18,60,0,45,30,287,1
2025,1,LV,NE,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,LV,NE,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,LV,NE,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,LV,NE,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,LV,NE,QB,46,30,287,1,0,4,11,0,1,1,2,0
2025,1,LV,NE,RB,0,0,0,0,0,13,45,0,10,8,36,0
2025,1,LV,NE,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,LV,NE,TE,0,0,0,0,0,0,0,0,9,5,76,0
2025,1,LV,NE,WR,0,0,0,0,0,1,4,0,25,16,173,1
2025,1,MIA,IND,ALL,29,22,272,1,0,40,156,2,29,22,272,1
2025,1,MIA,IND,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,MIA,IND,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,MIA,IND,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,MIA,IND,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,MIA,IND,QB,29,22,272,1,0,7,26,2,0,0,0,0
2025,1,MIA,IND,RB,0,0,0,0,0,31,112,0,3,3,27,0
2025,1,MIA,IND,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,MIA,IND,TE,0,0,0,0,0,1,3,0,10,8,96,0
2025,1,MIA,IND,WR,0,0,0,0,0,1,15,0,16,11,149,1
2025,1,MIN,CHI,ALL,35,21,210,1,0,26,119,1,34,21,210,1
2025,1,MIN,CHI,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,MIN,CHI,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,MIN,CHI,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,MIN,CHI,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,MIN,CHI,QB,35,21,210,1,0,6,58,1,0,0,0,0
2025,1,MIN,CHI,RB,0,0,0,0,0,17,53,0,6,4,23,0
2025,1,MIN,CHI,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,MIN,CHI,TE,0,0,0,0,0,0,0,0,6,3,43,0
2025,1,MIN,CHI,WR,0,0,0,0,0,3,8,0,22,14,144,1
2025,1,NE,LV,ALL,34,24,362,1,0,24,56,1,33,24,362,1
2025,1,NE,LV,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,NE,LV,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,NE,LV,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,NE,LV,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,NE,LV,QB,34,24,362,1,0,2,10,0,0,0,0,0
2025,1,NE,LV,RB,0,0,0,0,0,22,46,1,2,2,2,0
2025,1,NE,LV,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,NE,LV,TE,0,0,0,0,0,0,0,0,12,9,141,0
2025,1,NE,LV,WR,0,0,0,0,0,0,0,0,19,13,219,1
2025,1,NO,ARI,ALL,29,21,163,2,0,27,146,0,29,21,163,2
2025,1,NO,ARI,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,NO,ARI,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,NO,ARI,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,NO,ARI,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,NO,ARI,QB,29,21,163,2,0,7,38,0,0,0,0,0
2025,1,NO,ARI,RB,0,0,0,0,0,20,108,0,5,5,11,1
2025,1,NO,ARI,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,NO,ARI,TE,0,0,0,0,0,0,0,0,12,8,74,0
2025,1,NO,ARI,WR,0,0,0,0,0,0,0,0,12,8,78,1
2025,1,NYG,WAS,ALL,30,19,233,1,0,32,220,2,29,19,233,1
2025,1,NYG,WAS,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,NYG,WAS,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,NYG,WAS,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,NYG,WAS,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,NYG,WAS,QB,30,19,233,1,0,11,68,0,0,0,0,0
2025,1,NYG,WAS,RB,0,0,0,0,0,20,133,1,4,3,31,0
2025,1,NYG,WAS,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,NYG,WAS,TE,0,0,0,0,0,0,0,0,5,3,26,1
2025,1,NYG,WAS,WR,0,0,0,0,0,1,19,1,20,13,176,0
2025,1,NYJ,PIT,ALL,30,22,244,4,0,20,53,0,29,22,244,4
2025,1,NYJ,PIT,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,NYJ,PIT,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,NYJ,PIT,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,NYJ,PIT,QB,30,22,244,4,0,1,-1,0,0,0,0,0
2025,1,NYJ,PIT,RB,0,0,0,0,0,19,54,0,6,5,26,1
2025,1,NYJ,PIT,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,NYJ,PIT,TE,0,0,0,0,0,0,0,0,9,8,43,1
2025,1,NYJ,PIT,WR,0,0,0,0,0,0,0,0,14,9,175,2
2025,1,PHI,DAL,ALL,34,21,188,0,0,22,119,2,33,21,188,0
2025,1,PHI,DAL,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,PHI,DAL,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,PHI,DAL,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,PHI,DAL,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,PHI,DAL,OTHER,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,PHI,DAL,QB,34,21,188,0,0,1,3,0,0,0,0,0
2025,1,PHI,DAL,RB,0,0,0,0,0,19,107,2,4,3,7,0
2025,1,PHI,DAL,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,PHI,DAL,TE,0,0,0,0,0,0,0,0,8,5,23,0
2025,1,PHI,DAL,WR,0,0,0,0,0,2,9,0,21,13,158,0
2025,1,PIT,NYJ,ALL,22,16,218,1,0,39,182,3,21,16,218,1
2025,1,PIT,NYJ,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,PIT,NYJ,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,PIT,NYJ,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,PIT,NYJ,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,PIT,NYJ,QB,22,16,218,1,0,12,48,2,0,0,0,0
2025,1,PIT,NYJ,RB,0,0,0,0,0,27,134,1,4,2,38,0
2025,1,PIT,NYJ,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,PIT,NYJ,TE,0,0,0,0,0,0,0,0,3,3,36,0
2025,1,PIT,NYJ,WR,0,0,0,0,0,0,0,0,14,11,144,1
2025,1,SEA,SF,ALL,35,26,277,2,0,36,119,0,34,26,277,2
2025,1,SEA,SF,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,SEA,SF,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,SEA,SF,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,SEA,SF,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,SEA,SF,QB,35,26,277,2,0,5,17,0,0,0,0,0
2025,1,SEA,SF,RB,0,0,0,0,0,31,102,0,14,12,109,0
2025,1,SEA,SF,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,SEA,SF,TE,0,0,0,0,0,0,0,0,8,8,44,2
2025,1,SEA,SF,WR,0,0,0,0,0,0,0,0,12,6,124,0
2025,1,SF,SEA,ALL,23,16,150,0,0,26,84,1,22,16,150,0
2025,1,SF,SEA,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,SF,SEA,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,SF,SEA,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,SF,SEA,QB,23,16,150,0,0,3,15,0,0,0,0,0
2025,1,SF,SEA,RB,0,0,0,0,0,22,67,1,3,3,4,0
2025,1,SF,SEA,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,SF,SEA,TE,0,0,0,0,0,1,2,0,3,2,7,0
2025,1,SF,SEA,WR,0,0,0,0,0,0,0,0,16,11,139,0
2025,1,TB,ATL,ALL,42,27,298,1,0,28,69,1,42,27,298,1
2025,1,TB,ATL,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,TB,ATL,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,TB,ATL,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,TB,ATL,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,TB,ATL,QB,42,27,298,1,0,6,21,1,0,0,0,0
2025,1,TB,ATL,RB,0,0,0,0,0,22,48,0,7,6,100,1
2025,1,TB,ATL,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,TB,ATL,TE,0,0,0,0,0,0,0,0,8,7,59,0
2025,1,TB,ATL,WR,0,0,0,0,0,0,0,0,27,14,139,0
2025,1,TEN,DEN,ALL,40,25,176,1,0,30,151,1,37,25,176,1
2025,1,TEN,DEN,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,TEN,DEN,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,TEN,DEN,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,TEN,DEN,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,TEN,DEN,QB,40,25,176,1,0,8,18,0,0,0,0,0
2025,1,TEN,DEN,RB,0,0,0,0,0,22,133,1,10,6,24,0
2025,1,TEN,DEN,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,TEN,DEN,TE,0,0,0,0,0,0,0,0,7,5,32,0
2025,1,TEN,DEN,WR,0,0,0,0,0,0,0,0,20,14,120,1
2025,1,WAS,NYG,ALL,37,17,168,0,0,23,74,0,32,17,168,0
2025,1,WAS,NYG,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,WAS,NYG,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,WAS,NYG,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,WAS,NYG,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,WAS,NYG,QB,37,17,168,0,0,8,44,0,0,0,0,0
2025,1,WAS,NYG,RB,0,0,0,0,0,15,30,0,7,4,23,0
2025,1,WAS,NYG,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,WAS,NYG,TE,0,0,0,0,0,0,0,0,4,2,19,0
2025,1,WAS,NYG,WR,0,0,0,0,0,0,0,0,21,11,126,0
2025,2,ARI,CAR,ALL,55,35,328,3,0,19,49,0,53,35,328,3
2025,2,ARI,CAR,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,ARI,CAR,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,ARI,CAR,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,ARI,CAR,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,ARI,CAR,QB,55,35,328,3,0,2,2,0,0,0,0,0
2025,2,ARI,CAR,RB,0,0,0,0,0,16,47,0,8,7,51,1
2025,2,ARI,CAR,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,ARI,CAR,TE,0,0,0,0,0,0,0,0,13,11,83,0
2025,2,ARI,CAR,WR,0,0,0,0,0,1,0,0,32,17,194,2
2025,2,ATL,MIN,ALL,21,11,158,0,0,19,78,0,21,11,158,0
2025,2,ATL,MIN,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,ATL,MIN,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,ATL,MIN,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,ATL,MIN,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,ATL,MIN,QB,21,11,158,0,0,5,25,0,0,0,0,0
2025,2,ATL,MIN,RB,0,0,0,0,0,14,53,0,4,2,8,0
2025,2,ATL,MIN,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,ATL,MIN,TE,0,0,0,0,0,0,0,0,3,1,12,0
2025,2,ATL,MIN,WR,0,0,0,0,0,0,0,0,14,8,138,0
2025,2,BAL,CLE,ALL,48,28,218,2,0,22,115,0,41,28,218,2
2025,2,BAL,CLE,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,BAL,CLE,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,BAL,CLE,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,BAL,CLE,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,BAL,CLE,QB,48,28,218,2,0,1,8,0,0,0,0,0
2025,2,BAL,CLE,RB,0,0,0,0,0,20,98,0,12,11,46,1
2025,2,BAL,CLE,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,2,BAL,CLE,TE,0,0,0,0,0,0,0,0,10,9,88,0
2025,2,BAL,CLE,WR,0,0,0,0,0,1,9,0,19,8,84,1
2025,2,BUF,NYJ,ALL,22,10,83,1,0,21,100,0,21,10,83,1
2025,2,BUF,NYJ,DB,0,0,0,0,0,0,0,0,0,0,0,0
